timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-06-25 | 23:12:00,30.35,72.14,0.27,0.05,0.0,-55.63
2025-06-25 | 23:13:00,29.36,75.39,0.27,0.05,0.0,-54.36
2025-06-25 | 23:14:00,30.11,69.99,0.25,0.05,0.0,-56.95
2025-06-25 | 23:15:00,30.95,73.46,0.27,0.05,0.0,-58.61
2025-06-25 | 23:16:00,31.85,76.43,0.27,0.05,0.0,-57.12
2025-06-25 | 23:17:00,30.83,74.81,0.28,0.05,0.0,-56.59
2025-06-25 | 23:18:00,30.9,75.82,0.28,0.05,0.0,-59.95
2025-06-25 | 23:19:00,29.74,70.49,0.31,0.05,0.0,-56.92
2025-06-25 | 23:20:00,30.82,75.94,0.34,0.05,0.0,-58.12
2025-06-25 | 23:21:00,32.61,79.16,0.26,0.05,0.0,-58.72
2025-06-25 | 23:22:00,29.15,75.9,0.27,0.05,0.0,-56.28
2025-06-25 | 23:23:00,31.82,72.56,0.21,0.05,0.0,-57.98
2025-06-25 | 23:24:00,31.07,75.55,0.28,0.05,0.0,-58.37
2025-06-25 | 23:25:00,30.58,71.7,0.28,0.05,0.0,-58.25
2025-06-25 | 23:26:00,31.78,74.99,0.23,0.05,0.0,-57.52
2025-06-25 | 23:27:00,31.02,77.97,0.25,0.05,0.0,-55.33
2025-06-25 | 23:28:00,30.58,75.81,0.26,0.05,0.0,-57.43
2025-06-25 | 23:29:00,31.27,73.87,0.28,0.05,0.0,-54.99
2025-06-25 | 23:30:00,29.82,79.47,0.28,0.05,0.0,-58.46
2025-06-25 | 23:31:00,30.03,80.24,0.29,0.05,0.0,-56.33
2025-06-25 | 23:32:00,28.72,79.66,0.3,0.05,0.0,-57.02
2025-06-25 | 23:33:00,30.74,77.59,0.27,0.05,0.0,-59.28
2025-06-25 | 23:34:00,29.36,76.51,0.28,0.05,0.0,-55.74
2025-06-25 | 23:35:00,30.87,73.01,0.25,0.05,0.0,-57.23
2025-06-25 | 23:36:00,29.25,72.32,0.27,0.05,0.0,-55.68
2025-06-25 | 23:37:00,29.85,77.34,0.26,0.05,0.0,-54.77
2025-06-25 | 23:38:00,31.69,71.82,0.28,0.05,0.0,-56.44
2025-06-25 | 23:39:00,31.88,72.02,0.26,0.05,0.0,-58.8
2025-06-25 | 23:40:00,30.9,68.87,0.25,0.05,0.0,-56.63
2025-06-25 | 23:41:00,31.95,71.83,0.24,0.05,0.0,-58.09
2025-06-25 | 23:42:00,31.12,75.35,0.26,0.05,0.0,-55.97
2025-06-25 | 23:43:00,30.11,72.23,0.25,0.05,0.0,-58.06
2025-06-25 | 23:44:00,30.9,71.49,0.25,0.05,0.0,-61.23
2025-06-25 | 23:45:00,29.69,77.91,0.28,0.05,0.0,-61.22
2025-06-25 | 23:46:00,29.92,77.5,0.25,0.05,0.0,-57.06
2025-06-25 | 23:47:00,31.18,75.38,0.28,0.05,0.0,-58.67
2025-06-25 | 23:48:00,31.43,78.32,0.26,0.05,0.0,-56.05
2025-06-25 | 23:49:00,29.83,70.63,0.26,0.05,0.0,-57.8
2025-06-25 | 23:50:00,30.47,71.09,0.29,0.05,0.0,-56.93
2025-06-25 | 23:51:00,31.35,75.68,0.26,0.05,0.0,-57.55
2025-06-25 | 23:52:00,30.28,77.45,0.23,0.05,0.0,-57.9
2025-06-25 | 23:53:00,32.72,82.34,0.28,0.05,0.0,-55.28
2025-06-25 | 23:54:00,30.58,74.06,0.3,0.05,0.0,-57.4
2025-06-25 | 23:55:00,31.63,82.03,0.27,0.05,0.0,-59.15
2025-06-25 | 23:56:00,31.58,73.27,0.28,0.05,0.0,-58.56
2025-06-25 | 23:57:00,30.32,75.68,0.21,0.05,0.0,-57.42
2025-06-25 | 23:58:00,30.59,73.55,0.26,0.05,0.0,-58.47
2025-06-25 | 23:59:00,30.98,74.78,0.26,0.05,0.0,-57.32
