timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-07-10 | 23:11:00,30.82,72.41,0.29,0.05,0.0,-57.47
2025-07-10 | 23:12:00,30.82,72.41,0.28,0.05,0.0,-59.08
2025-07-10 | 23:13:00,30.82,72.41,0.28,0.05,0.0,-57.74
2025-07-10 | 23:14:00,30.82,72.41,0.31,0.05,0.0,-55.92
2025-07-10 | 23:15:00,30.82,72.41,0.28,0.05,0.0,-58.36
2025-07-10 | 23:16:00,30.83,72.41,0.31,0.05,0.0,-57.67
2025-07-10 | 23:17:00,30.83,72.41,0.3,0.05,0.0,-57.0
2025-07-10 | 23:18:00,30.83,72.41,0.26,0.05,0.0,-55.9
2025-07-10 | 23:19:00,30.83,72.41,0.29,0.05,0.0,-59.42
2025-07-10 | 23:20:00,30.83,72.41,0.27,0.05,0.0,-57.54
2025-07-10 | 23:21:00,30.83,72.41,0.3,0.05,0.0,-58.73
2025-07-10 | 23:22:00,30.83,72.41,0.29,0.05,0.0,-58.67
2025-07-10 | 23:23:00,30.83,72.41,0.28,0.05,0.0,-59.3
2025-07-10 | 23:24:00,30.83,72.42,0.28,0.05,0.0,-59.07
2025-07-10 | 23:25:00,30.83,72.42,0.29,0.05,0.0,-57.82
2025-07-10 | 23:26:00,30.83,72.42,0.28,0.05,0.0,-58.21
2025-07-10 | 23:27:00,30.83,72.42,0.25,0.05,0.0,-58.44
2025-07-10 | 23:28:00,30.83,72.42,0.32,0.05,0.0,-56.08
2025-07-10 | 23:29:00,30.83,72.42,0.28,0.05,0.0,-56.28
2025-07-10 | 23:30:00,30.83,72.42,0.28,0.05,0.0,-57.45
2025-07-10 | 23:31:00,30.83,72.42,0.27,0.05,0.0,-58.88
2025-07-10 | 23:32:00,30.83,72.42,0.28,0.05,0.0,-59.31
2025-07-10 | 23:33:00,30.83,72.42,0.31,0.05,0.0,-57.86
2025-07-10 | 23:34:00,30.84,72.43,0.26,0.05,0.0,-56.39
2025-07-10 | 23:35:00,30.84,72.43,0.25,0.05,0.0,-57.32
2025-07-10 | 23:36:00,30.84,72.43,0.24,0.05,0.0,-56.55
2025-07-10 | 23:37:00,30.84,72.43,0.25,0.05,0.0,-59.16
2025-07-10 | 23:38:00,30.84,72.43,0.25,0.05,0.0,-53.65
2025-07-10 | 23:39:00,30.84,72.43,0.26,0.05,0.0,-59.1
2025-07-10 | 23:40:00,30.84,72.43,0.29,0.05,0.0,-55.34
2025-07-10 | 23:41:00,30.84,72.43,0.25,0.05,0.0,-59.25
2025-07-10 | 23:42:00,30.84,72.44,0.26,0.05,0.0,-59.92
2025-07-10 | 23:43:00,30.84,72.44,0.3,0.05,0.0,-59.55
2025-07-10 | 23:44:00,30.84,72.44,0.25,0.05,0.0,-54.84
2025-07-10 | 23:45:00,30.84,72.44,0.25,0.05,0.0,-56.19
2025-07-10 | 23:46:00,30.84,72.44,0.27,0.05,0.0,-58.4
2025-07-10 | 23:47:00,30.84,72.44,0.28,0.05,0.0,-58.82
2025-07-10 | 23:48:00,30.84,72.44,0.25,0.05,0.0,-55.15
2025-07-10 | 23:49:00,30.84,72.44,0.28,0.05,0.0,-58.63
2025-07-10 | 23:50:00,30.84,72.44,0.24,0.05,0.0,-58.17
2025-07-10 | 23:51:00,30.84,72.45,0.3,0.05,0.0,-59.31
2025-07-10 | 23:52:00,30.84,72.45,0.31,0.05,0.0,-55.56
2025-07-10 | 23:53:00,30.85,72.45,0.26,0.05,0.0,-56.14
2025-07-10 | 23:54:00,30.85,72.45,0.28,0.05,0.0,-58.86
2025-07-10 | 23:55:00,30.85,72.45,0.28,0.05,0.0,-59.51
2025-07-10 | 23:56:00,30.85,72.45,0.29,0.05,0.0,-55.78
2025-07-10 | 23:57:00,30.85,72.45,0.29,0.05,0.0,-59.76
2025-07-10 | 23:58:00,30.85,72.45,0.28,0.05,0.0,-56.02
2025-07-10 | 23:59:00,30.85,72.45,0.3,0.05,0.0,-55.06
2025-07-11 | 00:00:00,30.85,72.45,0.29,0.05,0.0,-61.49
